source,status,date,cust_name,cust_num,cust_parent_name,cust_channel,cust_segment,amount,quantity
dot,closed,2024-10-29,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,380.8,28
dot,closed,2024-10-29,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-10-29,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,190.4,14
dot,closed,2024-10-29,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,2584.0,190
dot,closed,2024-10-29,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,748.0,55
dot,closed,2024-10-29,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,0.0,0
dot,closed,2024-10-29,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,1292.0,95
dot,closed,2024-10-29,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,149.6,11
dot,closed,2024-10-29,NY FANCY NATURAL FOODS,1088,NY Fancy Natural Foods,Retail,Grocery,1825.6,103
dot,closed,2024-10-30,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,1632.0,120
dot,closed,2024-10-30,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-10-30,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,285.6,21
dot,closed,2024-10-30,"MCANENY BROTHERS,INC",1156,McAneny Brothers,Retail,Convenience,149.6,11
dot,closed,2024-10-30,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,1360.0,100
dot,closed,2024-10-30,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,108.8,8
dot,closed,2024-10-31,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,27.2,2
dot,closed,2024-10-31,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-10-31,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-10-31,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,176.8,13
dot,closed,2024-10-31,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,542.216,40
dot,closed,2024-10-31,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,136.0,10
dot,closed,2024-10-31,NETRITION,1056,Netrition,Online,Online,372.0,10
dot,closed,2024-11-01,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,-13.6,-1
dot,closed,2024-11-04,CORE-MARK/LOS ANGELES,1171,Core-Mark,Retail,Convenience,0.0,0
dot,closed,2024-11-04,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1360.0,100
dot,closed,2024-11-04,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,435.2,32
dot,closed,2024-11-04,HOLIDAY WHOLESALE,1073,Holiday Wholesale,Retail,Convenience,272.0,20
dot,closed,2024-11-04,HY-VEE/CUMMINGS,1074,Hy-Vee,Retail,Grocery,12748.8,488
dot,closed,2024-11-04,M R WILLIAMS,1042,MR Williams,Retail,Convenience,54.4,4
dot,closed,2024-11-04,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,1060.8,78
dot,closed,2024-11-04,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,476.0,35
dot,closed,2024-11-04,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,176.8,13
dot,closed,2024-11-05,ARROW ROCK SUPPLY,1094,Arrow Rock Supply,Retail,Convenience,13.6,1
dot,closed,2024-11-05,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,231.20000000000002,17
dot,closed,2024-11-05,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-11-05,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,136.0,10
dot,closed,2024-11-05,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,1904.0,140
dot,closed,2024-11-05,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,530.4,39
dot,closed,2024-11-05,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,-136.0,-10
dot,closed,2024-11-06,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,1088.0,80
dot,closed,2024-11-06,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-06,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,435.2,32
dot,closed,2024-11-06,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,816.0,60
dot,closed,2024-11-06,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,244.8,18
dot,closed,2024-11-07,CORE-MARK/LEITCHFIELD,1077,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-07,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,816.0,60
dot,closed,2024-11-07,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-11-07,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,813.3240000000001,60
dot,closed,2024-11-07,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,54.4,4
dot,closed,2024-11-07,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,408.0,30
dot,closed,2024-11-07,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,54.4,4
dot,closed,2024-11-07,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,2284.8,168
dot,closed,2024-11-07,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,952.0,70
dot,closed,2024-11-07,NETRITION,1056,Netrition,Online,Online,372.0,10
dot,closed,2024-11-08,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,13.6,1
dot,closed,2024-11-08,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,924.8,68
dot,closed,2024-11-08,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,54.4,4
dot,closed,2024-11-08,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,2012.8,148
dot,closed,2024-11-11,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1360.0,100
dot,closed,2024-11-11,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,2678.4,72
dot,closed,2024-11-11,HY-VEE/CUMMINGS,1074,Hy-Vee,Retail,Grocery,5500.8,224
dot,closed,2024-11-11,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,312.8,23
dot,closed,2024-11-11,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,312.79999999999995,23
dot,closed,2024-11-11,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,625.6,46
dot,closed,2024-11-12,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,95.2,7
dot,closed,2024-11-12,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,163.2,12
dot,closed,2024-11-12,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,122.39999999999999,9
dot,closed,2024-11-12,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,27.2,2
dot,closed,2024-11-12,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,149.6,11
dot,closed,2024-11-12,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,816.0,60
dot,closed,2024-11-12,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,244.8,18
dot,closed,2024-11-12,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,0.0,0
dot,closed,2024-11-12,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,476.0,35
dot,closed,2024-11-13,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,816.0,60
dot,closed,2024-11-13,CDI DISTRIBUTION,1087,CDI Distribution,Retail,Convenience,372.0,10
dot,closed,2024-11-13,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-13,"MCANENY BROTHERS,INC",1156,McAneny Brothers,Retail,Convenience,149.6,11
dot,closed,2024-11-13,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,2298.4,169
dot,closed,2024-11-13,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,163.2,12
dot,closed,2024-11-14,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-11-14,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-11-14,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-14,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,204.0,15
dot,closed,2024-11-14,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-11-14,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,542.216,40
dot,closed,2024-11-14,SYSCO MARKETPLACE-ORDERS,1168,Sysco,AFH,Broadline,40.8,3
dot,closed,2024-11-15,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,367.2,27
dot,closed,2024-11-15,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,95.2,7
dot,closed,2024-11-17,MARRONE,1096,Marrone,Retail,Convenience,40.8,3
dot,closed,2024-11-18,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,816.0,60
dot,closed,2024-11-18,"FRABONI WHOLESALE, INC.",1041,Fraboni Wholesale,Online,Online,122.39999999999999,9
dot,closed,2024-11-18,HY-VEE/CUMMINGS,1074,Hy-Vee,Retail,Grocery,2678.3999999999996,72
dot,closed,2024-11-18,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,1509.6,111
dot,closed,2024-11-18,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,1428.0,105
dot,closed,2024-11-18,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,108.8,8
dot,closed,2024-11-19,ARROW ROCK SUPPLY,1094,Arrow Rock Supply,Retail,Convenience,13.6,1
dot,closed,2024-11-19,CDI DISTRIBUTION,1087,CDI Distribution,Retail,Convenience,2455.2,66
dot,closed,2024-11-19,CORE-MARK/ALBUQUERQUE,1063,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-19,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,217.6,16
dot,closed,2024-11-19,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,176.79999999999998,13
dot,closed,2024-11-19,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-11-19,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-11-19,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-11-19,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1488.0,40
dot,closed,2024-11-19,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,258.4,19
dot,closed,2024-11-19,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,-54.4,-4
dot,closed,2024-11-20,ARROW ROCK SUPPLY,1094,Arrow Rock Supply,Retail,Convenience,0.0,0
dot,closed,2024-11-21,CORE-MARK/LEITCHFIELD,1077,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-11-21,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-11-21,HIGH MART INC.,1080,High Mart,Online,Online,272.0,20
dot,closed,2024-11-22,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,163.2,12
dot,closed,2024-11-22,NETRITION,1056,Netrition,Online,Online,186.0,5
dot,closed,2024-11-25,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,13.6,1
dot,closed,2024-11-25,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,448.8,33
dot,closed,2024-11-25,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,340.0,25
dot,closed,2024-11-25,HY-VEE/CUMMINGS,1074,Hy-Vee,Retail,Grocery,10567.2,588
dot,closed,2024-11-25,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,81.6,6
dot,closed,2024-11-25,MCLANE/C-STR/OCALA,1090,McLane,Retail,Convenience,544.0,40
dot,closed,2024-11-25,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,897.6,66
dot,closed,2024-11-26,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-11-26,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,380.8,28
dot,closed,2024-11-26,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,136.0,10
dot,closed,2024-11-26,EBY-BROWN/AURORA,1187,Eby-Brown,Retail,Convenience,639.2,47
dot,closed,2024-11-26,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-11-26,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,54.4,4
dot,closed,2024-11-26,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,95.2,7
dot,closed,2024-11-27,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-11-27,CORE-MARK/HOUSTON,1172,Core-Mark,Retail,Convenience,299.2,22
dot,closed,2024-11-27,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-11-27,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1632.0,120
dot,closed,2024-11-27,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,870.4,64
dot,closed,2024-11-27,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-11-27,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,542.216,40
dot,closed,2024-11-27,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-11-27,"MCANENY BROTHERS,INC",1156,McAneny Brothers,Retail,Convenience,54.4,4
dot,closed,2024-11-27,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,843.2,62
dot,closed,2024-11-27,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,380.8,28
dot,closed,2024-11-27,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,108.8,8
dot,closed,2024-11-29,CORE-MARK/BAKERSFIELD,1048,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-11-29,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,81.6,6
dot,closed,2024-11-29,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,190.39999999999998,14
dot,closed,2024-11-29,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,258.4,19
dot,closed,2024-11-29,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,231.2,17
dot,closed,2024-11-29,NETRITION,1056,Netrition,Online,Online,74.4,2
dot,closed,2024-12-02,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-12-02,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,271.108,20
dot,closed,2024-12-02,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,3273.6,88
dot,closed,2024-12-02,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,244.8,18
dot,closed,2024-12-02,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,40.8,3
dot,closed,2024-12-03,CORE-MARK/ALBUQUERQUE,1063,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-12-03,CORE-MARK/DENVER/AURORA,1064,Core-Mark,Retail,Convenience,326.4,24
dot,closed,2024-12-03,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,40.8,3
dot,closed,2024-12-03,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,285.6,21
dot,closed,2024-12-03,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,122.4,9
dot,closed,2024-12-03,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-12-03,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-03,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,353.6,26
dot,closed,2024-12-03,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,190.4,14
dot,closed,2024-12-03,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,231.2,17
dot,closed,2024-12-04,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,3536.0,260
dot,closed,2024-12-04,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-12-04,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,1128.8,83
dot,closed,2024-12-04,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1360.0,100
dot,closed,2024-12-04,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,13.600000000000023,1
dot,closed,2024-12-04,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,380.8,28
dot,closed,2024-12-04,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,190.4,14
dot,closed,2024-12-04,RIBA SMITH SA/DELVI,1173,Riba Smith SA/Delvi,Retail,Convenience,549.2,40
dot,closed,2024-12-05,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-12-05,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-12-05,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,176.8,13
dot,closed,2024-12-05,CWINER INDUSTRIES LLC,1174,C Winer Industries,Retail,Convenience,136.0,10
dot,closed,2024-12-05,EBY-BROWN/GIBSONTON,1053,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-05,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,1626.648,120
dot,closed,2024-12-05,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,448.8,33
dot,closed,2024-12-06,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-06,MCLANE/C-STR/OZARK,1047,McLane,Retail,Convenience,68.0,5
dot,closed,2024-12-09,CDI DISTRIBUTION,1087,CDI Distribution,Retail,Convenience,2120.4,57
dot,closed,2024-12-09,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,340.0,25
dot,closed,2024-12-09,"FRABONI WHOLESALE, INC.",1041,Fraboni Wholesale,Online,Online,81.6,6
dot,closed,2024-12-09,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,-13.56,-1
dot,closed,2024-12-09,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,2678.3999999999996,72
dot,closed,2024-12-09,HY-VEE/CUMMINGS,1074,Hy-Vee,Retail,Grocery,4464.0,120
dot,closed,2024-12-09,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,27.2,2
dot,closed,2024-12-09,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,448.79999999999995,33
dot,closed,2024-12-09,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,136.0,10
dot,closed,2024-12-09,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,462.40000000000003,34
dot,closed,2024-12-09,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,652.8,48
dot,closed,2024-12-09,MCLANE/C-STR/SUNWEST,1104,McLane,Retail,Convenience,13.6,1
dot,closed,2024-12-10,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,27.2,2
dot,closed,2024-12-10,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,122.39999999999999,9
dot,closed,2024-12-10,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-12-10,CVS PHARMACY/ VERO BEACH,1178,CVS,Retail,Drug,326.4,24
dot,closed,2024-12-10,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-12-10,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,1904.0,140
dot,closed,2024-12-10,"FAREWAY STORES, INC.",1175,Fareway,Retail,Convenience,0.0,0
dot,closed,2024-12-10,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1785.6,48
dot,closed,2024-12-10,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,54.4,4
dot,closed,2024-12-11,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-12-11,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-12-11,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,380.8,28
dot,closed,2024-12-11,"MCANENY BROTHERS,INC",1156,McAneny Brothers,Retail,Convenience,27.2,2
dot,closed,2024-12-11,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,2924.0,215
dot,closed,2024-12-11,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,272.0,20
dot,closed,2024-12-11,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,190.4,14
dot,closed,2024-12-12,CORE-MARK/FORREST CITY,1065,Core-Mark,Retail,Convenience,95.2,7
dot,closed,2024-12-12,CVS PHARMACY/OTC CHEMUNG,1163,CVS,Retail,Drug,992.8,73
dot,closed,2024-12-12,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-12,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,271.108,20
dot,closed,2024-12-12,NETRITION,1056,Netrition,Online,Online,446.4,12
dot,closed,2024-12-13,CORE-MARK/CAROLINA,1049,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-12-13,CVS PHARMACY/ LA HABRA,1161,CVS,Retail,Drug,299.2,22
dot,closed,2024-12-13,EBY-BROWN/PLAINFIELD,1046,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-16,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-12-16,EBY-BROWN/PA LIBERTY,1037,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-16,"FRABONI WHOLESALE, INC.",1041,Fraboni Wholesale,Online,Online,108.8,8
dot,closed,2024-12-16,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,584.8,43
dot,closed,2024-12-16,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,1251.2,92
dot,closed,2024-12-16,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,5848.0,430
dot,closed,2024-12-17,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-12-17,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,176.8,13
dot,closed,2024-12-17,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,108.8,8
dot,closed,2024-12-17,CVS PHARMACY/OTC CHEMUNG,1163,CVS,Retail,Drug,149.6,11
dot,closed,2024-12-17,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-12-17,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,1190.4,32
dot,closed,2024-12-17,MCLANE/C-STR/CAROLINA,1071,McLane,Retail,Convenience,408.0,30
dot,closed,2024-12-17,MCLANE/C-STR/WESTERN,1086,McLane,Retail,Convenience,217.6,16
dot,closed,2024-12-18,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,2720.0,200
dot,closed,2024-12-18,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-12-18,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,435.2,32
dot,closed,2024-12-18,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,421.59999999999997,31
dot,closed,2024-12-18,CVS PHARMACY/OTC CHEMUNG,1163,CVS,Retail,Drug,326.4,24
dot,closed,2024-12-18,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,163.2,12
dot,closed,2024-12-18,MCLANE/C-STR/OHIO,1081,McLane,Retail,Convenience,299.2,22
dot,closed,2024-12-18,USF/FORTMILL-USF DIRECT,1177,US Foods,AFH,Broadline,37.2,1
dot,closed,2024-12-19,CORE-MARK/ATLANTA/DRY,1076,Core-Mark,Retail,Convenience,27.2,2
dot,closed,2024-12-19,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-12-19,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-12-19,CVS PHARMACY/ ORLANDO,1162,CVS,Retail,Drug,693.6,51
dot,closed,2024-12-19,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,813.3240000000001,60
dot,closed,2024-12-19,GROCERY SUPPLY SOUTHEAST,1101,Grocery Supply,Retail,Grocery,-37.2,-1
dot,closed,2024-12-19,MCLANE/C-STR/N.EAST,1089,McLane,Retail,Convenience,870.4,64
dot,closed,2024-12-19,"SARNOW FOOD GROUP, INC.",1169,Sarnow,AFH,Specialty Retail,81.6,6
dot,closed,2024-12-20,CORE-MARK/HOUSTON,1172,Core-Mark,Retail,Convenience,54.4,4
dot,closed,2024-12-20,CVS PHARMACY/ LA HABRA,1161,CVS,Retail,Drug,326.4,24
dot,closed,2024-12-20,CVS PHARMACY/ LUMBERTON,1164,CVS,Retail,Drug,68.0,5
dot,closed,2024-12-20,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,0.0,0
dot,closed,2024-12-20,NETRITION,1056,Netrition,Online,Online,74.4,2
dot,closed,2024-12-23,CDI DISTRIBUTION,1087,CDI Distribution,Retail,Convenience,1227.6,33
dot,closed,2024-12-23,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,1088.0,80
dot,closed,2024-12-23,CORE-MARK/PLYMOUTH,1068,Core-Mark,Retail,Convenience,217.6,16
dot,closed,2024-12-23,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-12-23,CVS PHARMACY/ ORLANDO,1162,CVS,Retail,Drug,204.0,15
dot,closed,2024-12-23,EBY-BROWN/EAU CLAIRE,1069,Eby-Brown,Retail,Convenience,272.0,20
